"TIPO_DATO_AVQ"|"Tipo dato"|"MISURA_AVQ"|"Misura"|"SEXISTAT1"|"Sesso"|"ETA1"|"Classe di età"|"TIME"|"Seleziona periodo"|"Value"|"Flag Codes"|"Flags"
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2017"|"2017"|127||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2018"|"2018"|106||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2019"|"2019"|112||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2020"|"2020"|109||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2021"|"2021"|141||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"THV"|"valori in migliaia"|"9"|"totale"|"Y35-44"|"35-44 anni"|"2022"|"2022"|80||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2014"|"2014"|14||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2015"|"2015"|12.6||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2016"|"2016"|13.4||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2017"|"2017"|11.9||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2018"|"2018"|11||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2019"|"2019"|10.9||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2020"|"2020"|10||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2021"|"2021"|10.8||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2022"|"2022"|9.3||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2014"|"2014"|48.1||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2015"|"2015"|51.2||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2016"|"2016"|52.2||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2017"|"2017"|50.6||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2018"|"2018"|50.8||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2019"|"2019"|54.5||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2020"|"2020"|51.8||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2021"|"2021"|54.2||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y20-24"|"20-24 anni"|"2022"|"2022"|50.2||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2014"|"2014"|1.9||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2015"|"2015"|0.8||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2016"|"2016"|1||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2017"|"2017"||"0"|"il dato non raggiunge la metà della cifra minima considerata"
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2018"|"2018"|0.1||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2019"|"2019"|0.8||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2020"|"2020"|1.1||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2021"|"2021"|1.3||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y11-13"|"11-13 anni"|"2022"|"2022"|1.2||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2014"|"2014"|7.5||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2015"|"2015"|7.6||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2016"|"2016"|8.1||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2017"|"2017"|8.5||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2018"|"2018"|10.8||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2019"|"2019"|9.8||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2020"|"2020"|11.6||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2021"|"2021"|8||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y14-17"|"14-17 anni"|"2022"|"2022"|10.9||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y35-44"|"35-44 anni"|"2014"|"2014"|20.3||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y35-44"|"35-44 anni"|"2015"|"2015"|21.4||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y35-44"|"35-44 anni"|"2016"|"2016"|20||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y35-44"|"35-44 anni"|"2017"|"2017"|17.4||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y35-44"|"35-44 anni"|"2018"|"2018"|16.9||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y35-44"|"35-44 anni"|"2019"|"2019"|16.2||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y35-44"|"35-44 anni"|"2020"|"2020"|16.5||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y35-44"|"35-44 anni"|"2021"|"2021"|16||
"11_BIC_VINO"|"1-2 bicchieri di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y35-44"|"35-44 anni"|"2022"|"2022"|15.5||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y35-44"|"35-44 anni"|"2014"|"2014"|41||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y35-44"|"35-44 anni"|"2015"|"2015"|43.1||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y35-44"|"35-44 anni"|"2016"|"2016"|43||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y35-44"|"35-44 anni"|"2017"|"2017"|43.7||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y35-44"|"35-44 anni"|"2018"|"2018"|47.9||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y35-44"|"35-44 anni"|"2019"|"2019"|46.8||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y35-44"|"35-44 anni"|"2020"|"2020"|48.4||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y35-44"|"35-44 anni"|"2021"|"2021"|48.4||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y35-44"|"35-44 anni"|"2022"|"2022"|53.1||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2014"|"2014"|26||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2015"|"2015"|27||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2016"|"2016"|19||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2017"|"2017"|33||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2018"|"2018"|38||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2019"|"2019"|43||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2020"|"2020"|65||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2021"|"2021"|62||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2022"|"2022"|64||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y_GE75"|"75 anni e più"|"2014"|"2014"|12.4||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y_GE75"|"75 anni e più"|"2015"|"2015"|11.8||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y_GE75"|"75 anni e più"|"2016"|"2016"|12.6||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y_GE75"|"75 anni e più"|"2017"|"2017"|14.7||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y_GE75"|"75 anni e più"|"2018"|"2018"|15.4||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y_GE75"|"75 anni e più"|"2019"|"2019"|13.4||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y_GE75"|"75 anni e più"|"2020"|"2020"|13.7||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y_GE75"|"75 anni e più"|"2021"|"2021"|14.7||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y_GE75"|"75 anni e più"|"2022"|"2022"|14.9||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2014"|"2014"|42.5||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2015"|"2015"|46||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2016"|"2016"|44.7||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2017"|"2017"|45||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2018"|"2018"|47||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2019"|"2019"|49.1||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2020"|"2020"|48.3||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2021"|"2021"|49.1||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"2"|"femmine"|"Y55-59"|"55-59 anni"|"2022"|"2022"|48.2||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y65-74"|"65-74 anni"|"2014"|"2014"|14||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y65-74"|"65-74 anni"|"2015"|"2015"|13.9||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y65-74"|"65-74 anni"|"2016"|"2016"|13.8||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y65-74"|"65-74 anni"|"2017"|"2017"|12.9||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y65-74"|"65-74 anni"|"2018"|"2018"|14.6||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y65-74"|"65-74 anni"|"2019"|"2019"|13.7||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y65-74"|"65-74 anni"|"2020"|"2020"|14.4||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y65-74"|"65-74 anni"|"2021"|"2021"|14.4||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y65-74"|"65-74 anni"|"2022"|"2022"|14.6||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y55-59"|"55-59 anni"|"2014"|"2014"|6.4||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y55-59"|"55-59 anni"|"2015"|"2015"|6.9||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y55-59"|"55-59 anni"|"2016"|"2016"|6.5||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y55-59"|"55-59 anni"|"2017"|"2017"|5.5||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y55-59"|"55-59 anni"|"2018"|"2018"|5.2||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y55-59"|"55-59 anni"|"2019"|"2019"|4.8||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y55-59"|"55-59 anni"|"2020"|"2020"|6||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y55-59"|"55-59 anni"|"2021"|"2021"|4.5||
"11_PIU_VINO"|"più di mezzo litro di vino al giorno"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y55-59"|"55-59 anni"|"2022"|"2022"|3.4||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y_GE75"|"75 anni e più"|"2014"|"2014"|72.3||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y_GE75"|"75 anni e più"|"2015"|"2015"|73.6||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y_GE75"|"75 anni e più"|"2016"|"2016"|71||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y_GE75"|"75 anni e più"|"2017"|"2017"|75.1||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y_GE75"|"75 anni e più"|"2018"|"2018"|75||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y_GE75"|"75 anni e più"|"2019"|"2019"|74.3||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y_GE75"|"75 anni e più"|"2020"|"2020"|73.7||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y_GE75"|"75 anni e più"|"2021"|"2021"|72.3||
"11_VINO"|"persone di 11 anni e più che consumano vino"|"HSC"|"per 100 persone con le stesse caratteristiche"|"1"|"maschi"|"Y_GE75"|"75 anni e più"|"2022"|"2022"|75.9||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y_GE11"|"11 anni e più"|"2014"|"2014"|393||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y_GE11"|"11 anni e più"|"2015"|"2015"|409||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y_GE11"|"11 anni e più"|"2016"|"2016"|412||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y_GE11"|"11 anni e più"|"2017"|"2017"|446||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y_GE11"|"11 anni e più"|"2018"|"2018"|473||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y_GE11"|"11 anni e più"|"2019"|"2019"|563||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y_GE11"|"11 anni e più"|"2020"|"2020"|662||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y_GE11"|"11 anni e più"|"2021"|"2021"|569||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y_GE11"|"11 anni e più"|"2022"|"2022"|566||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y25-34"|"25-34 anni"|"2014"|"2014"|418||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y25-34"|"25-34 anni"|"2015"|"2015"|434||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y25-34"|"25-34 anni"|"2016"|"2016"|382||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y25-34"|"25-34 anni"|"2017"|"2017"|466||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y25-34"|"25-34 anni"|"2018"|"2018"|408||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y25-34"|"25-34 anni"|"2019"|"2019"|446||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y25-34"|"25-34 anni"|"2020"|"2020"|433||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y25-34"|"25-34 anni"|"2021"|"2021"|361||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"THV"|"valori in migliaia"|"1"|"maschi"|"Y25-34"|"25-34 anni"|"2022"|"2022"|352||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2014"|"2014"|67||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2015"|"2015"|45||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2016"|"2016"|56||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2017"|"2017"|68||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2018"|"2018"|56||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2019"|"2019"|55||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2020"|"2020"|63||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2021"|"2021"|68||
"11_STAG_BIRRA"|"consuma birra solo stagionalmente"|"THV"|"valori in migliaia"|"2"|"femmine"|"Y18-19"|"18-19 anni"|"2022"|"2022"|75||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2014"|"2014"|2.8||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2015"|"2015"|4||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2016"|"2016"|3.3||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2017"|"2017"|4.2||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2018"|"2018"|2.2||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2019"|"2019"|3.8||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2020"|"2020"|5.2||
"11_TUT_BIRRA"|"consuma birra tutti i giorni"|"HSC"|"per 100 persone con le stesse caratteristiche"|"9"|"totale"|"Y18-19"|"18-19 anni"|"2021"|"2021"|4.4||
